
50,3,45,[0.]
50,3,46,[0.]
50,3,47,[0.]
50,3,48,[0.]
50,3,49,[0.]
50,4,0,[0.]
50,4,1,[0.]
50,4,2,[0.]
50,4,3,[0.]
50,4,4,[0.]
50,4,5,[0.]
50,4,6,[0.]
50,4,7,[0.]
50,4,8,[0.]
50,4,9,[0.]
50,4,10,[0.]
50,4,11,[0.]
50,4,12,[0.]
50,4,13,[0.]
50,4,14,[0.]
50,4,15,[0.]
50,4,16,[0.]
50,4,17,[0.]
50,4,18,[0.]
50,4,19,[0.]
50,4,20,[0.]
50,4,21,[0.]
50,4,22,[0.]
50,4,23,[0.]
50,4,24,[0.]
50,4,25,[0.]
50,4,26,[0.]
50,4,27,[0.]
50,4,28,[0.]
50,4,29,[0.]
50,4,30,[0.]
50,4,31,[0.]
50,4,32,[0.]
50,4,33,[0.]
50,4,34,[0.]
50,4,35,[0.]
50,4,36,[0.]
50,4,37,[0.]
50,4,38,[0.]
50,4,39,[0.]
50,4,40,[0.]
50,4,41,[0.]
50,4,42,[0.]
50,4,43,[0.]
50,4,44,[0.]
50,4,45,[0.]
50,4,46,[0.]
50,4,47,[0.]
50,4,48,[0.]
50,4,49,[0.]
50,5,0,[0.]
50,5,1,[0.]
50,5,2,[0.]
50,5,3,[0.]
50,5,4,[0.]
50,5,5,[0.]
50,5,6,[0.]
50,5,7,[0.]
50,5,8,[0.]
50,5,9,[0.]
50,5,10,[0.]
50,5,11,[0.]
50,5,12,[0.]
50,5,13,[0.]
50,5,14,[0.]
50,5,15,[0.]
50,5,16,[0.]
50,5,17,[0.]
50,5,18,[0.]
50,5,19,[0.]
50,5,20,[0.]
50,5,21,[0.]
50,5,22,[0.]
50,5,23,[0.]
50,5,24,[0.]
50,5,25,[0.]
50,5,26,[0.]
50,5,27,[0.]
50,5,28,[0.]
50,5,29,[0.]
50,5,30,[0.]
50,5,31,[0.]
50,5,32,[0.]
50,5,33,[0.]
50,5,34,[0.]
50,5,35,[0.]
50,5,36,[0.]
50,5,37,[0.]
50,5,38,[0.]
50,5,39,[0.]
50,5,40,[0.]
50,5,41,[0.]
50,5,42,[0.]
50,5,43,[0.]
50,5,44,[0.]
50,5,45,[0.]
50,5,46,[0.]
50,5,47,[0.]
50,5,48,[0.]
50,5,49,[0.]
50,6,0,[0.]
50,6,1,[0.]
50,6,2,[0.]
50,6,3,[0.]
50,6,4,[0.]
50,6,5,[0.]
50,6,6,[0.]
50,6,7,[0.]
50,6,8,[0.]
50,6,9,[0.]
50,6,10,[0.]
50,6,11,[0.]
50,6,12,[0.]
50,6,13,[0.]
50,6,14,[0.]
50,6,15,[0.]
50,6,16,[0.]
50,6,17,[0.]
50,6,18,[0.]
50,6,19,[0.]
50,6,20,[0.]
50,6,21,[0.]
50,6,22,[0.]
50,6,23,[0.]
50,6,24,[0.]
50,6,25,[0.]
50,6,26,[0.]
50,6,27,[0.]
50,6,28,[0.]
50,6,29,[0.]
50,6,30,[0.]
50,6,31,[0.]
50,6,32,[0.]
50,6,33,[0.]
50,6,34,[0.]
50,6,35,[0.]
50,6,36,[0.]
50,6,37,[0.]
50,6,38,[0.]
50,6,39,[0.]
50,6,40,[0.]
50,6,41,[0.]
50,6,42,[0.]
50,6,43,[0.]
50,6,44,[0.]
50,6,45,[0.]
50,6,46,[0.]
50,6,47,[0.]
50,6,48,[0.]
50,6,49,[0.]
50,7,0,[0.]
50,7,1,[0.]
50,7,2,[0.]
50,7,3,[0.]
50,7,4,[0.]
50,7,5,[0.]
50,7,6,[0.]
50,7,7,[0.]
50,7,8,[0.]
50,7,9,[0.]
50,7,10,[0.]
50,7,11,[0.]
50,7,12,[0.]
50,7,13,[0.]
50,7,14,[0.]
50,7,15,[0.]
50,7,16,[0.]
50,7,17,[0.]
50,7,18,[0.]
50,7,19,[0.]
50,7,20,[0.]
50,7,21,[0.]
50,7,22,[0.]
50,7,23,[0.]
50,7,24,[0.]
50,7,25,[0.]
50,7,26,[0.]
50,7,27,[0.]
50,7,28,[0.]
50,7,29,[0.]
50,7,30,[0.]
50,7,31,[0.]
50,7,32,[0.]
50,7,33,[0.]
50,7,34,[0.]
50,7,35,[0.]
50,7,36,[0.]
50,7,37,[0.]
50,7,38,[0.]
50,7,39,[0.]
50,7,40,[0.]
50,7,41,[0.]
50,7,42,[0.]
50,7,43,[0.]
50,7,44,[0.]
50,7,45,[0.]
